start_time, eye_data_get_time, eye_data_pack_time, image_data_get_time, image_process_time, image_data_pack_time, end_time, iterations
1664462562573054162, 1664462562573081320, 1664462562579263212, 1664462562578258588, 1664462562582730636, 1664462562586399926, 1664462562587946678, 212
1664462562593066245, 1664462562593107326, 1664462562595062658, 1664462562594179010, 1664462562599189477, 1664462562602961752, 1664462562604121520, 213
1664462562613017942, 1664462562613042591, 1664462562613503256, 1664462562613082385, 1664462562615985887, 1664462562618582364, 1664462562619763278, 214
1664462562632929248, 1664462562632948684, 1664462562633353545, 1664462562632982233, 1664462562636112930, 1664462562638709055, 1664462562639883402, 215
1664462562653033090, 1664462562653056878, 1664462562653515236, 1664462562653097092, 1664462562656002550, 1664462562658616477, 1664462562659778203, 216
1664462562672996793, 1664462562673023376, 1664462562680531171, 1664462562679982059, 1664462562683990795, 1664462562687608202, 1664462562689099102, 217
1664462562693005372, 1664462562693032607, 1664462562695890360, 1664462562695332124, 1664462562699731444, 1664462562703453177, 1664462562705278334, 218
1664462562713075415, 1664462562713093980, 1664462562713450695, 1664462562713125591, 1664462562715358882, 1664462562717349181, 1664462562718174176, 219
1664462562732935639, 1664462562732949706, 1664462562733289194, 1664462562732976185, 1664462562734678825, 1664462562736114517, 1664462562736747019, 220
1664462562753069356, 1664462562753100750, 1664462562753711911, 1664462562753146944, 1664462562757542418, 1664462562761253279, 1664462562762838669, 221
1664462562773218978, 1664462562773251483, 1664462562773869851, 1664462562773304820, 1664462562777318048, 1664462562780979823, 1664462562782473678, 222
1664462562793041653, 1664462562793069629, 1664462562793631651, 1664462562793114153, 1664462562797187248, 1664462562800892339, 1664462562802372118, 223
1664462562813028714, 1664462562813053122, 1664462562822547488, 1664462562822106909, 1664462562825266682, 1664462562828405770, 1664462562829703972, 224
1664462562832936714, 1664462562832965786, 1664462562833550076, 1664462562833011299, 1664462562836007632, 1664462562838546340, 1664462562839692424, 225
1664462562852974798, 1664462562852997685, 1664462562853445721, 1664462562853032691, 1664462562855914257, 1664462562858501919, 1664462562859698697, 226
1664462562872964856, 1664462562872973951, 1664462562873138575, 1664462562872986176, 1664462562873932913, 1664462562874761040, 1664462562875244325, 227
1664462562892784516, 1664462562892792695, 1664462562892948602, 1664462562892804445, 1664462562893759396, 1664462562894583590, 1664462562895069830, 228
1664462562912850866, 1664462562912861691, 1664462562913082752, 1664462562912876103, 1664462562914008308, 1664462562914958451, 1664462562915462176, 229
1664462562932875042, 1664462562932888762, 1664462562933146305, 1664462562932907385, 1664462562934436571, 1664462562935800564, 1664462562936444658, 230
1664462562953026095, 1664462562953052592, 1664462563033402167, 1664462563032391467, 1664462563037717626, 1664462563041621850, 1664462563043171993, 231
1664462563044293999, 1664462563044317665, 1664462563044871701, 1664462563044358666, 1664462563048350399, 1664462563051945683, 1664462563053435992, 232
1664462563054510293, 1664462563054534343, 1664462563056098050, 1664462563055560222, 1664462563059598343, 1664462563063121180, 1664462563064273324, 233
1664462563072937970, 1664462563072952947, 1664462563073265753, 1664462563072978650, 1664462563075043658, 1664462563075873156, 1664462563076353380, 234
1664462563092856790, 1664462563092863487, 1664462563093007661, 1664462563092873966, 1664462563093794179, 1664462563094623982, 1664462563095115532, 235
1664462563113054195, 1664462563113066386, 1664462563113290699, 1664462563113085454, 1664462563114282199, 1664462563115275534, 1664462563115756237, 236
1664462563132917266, 1664462563132923888, 1664462563133070537, 1664462563132935488, 1664462563133860365, 1664462563134676362, 1664462563135174485, 237
1664462563152795307, 1664462563152801353, 1664462563152962372, 1664462563152811753, 1664462563153851624, 1664462563154787756, 1664462563155283984, 238
1664462563172884260, 1664462563172896155, 1664462563173131868, 1664462563172913323, 1664462563174415965, 1664462563175779404, 1664462563176424093, 239
1664462563192999459, 1664462563193028928, 1664462563193691381, 1664462563193075201, 1664462563196326515, 1664462563198938995, 1664462563200133663, 240
1664462563213033142, 1664462563213064444, 1664462563217482935, 1664462563217060987, 1664462563220109302, 1664462563222704655, 1664462563223878056, 241
1664462563232904063, 1664462563232928803, 1664462563233581004, 1664462563232983436, 1664462563236945982, 1664462563240278848, 1664462563241668283, 242
1664462563253127677, 1664462563253159072, 1664462563253732432, 1664462563253210832, 1664462563256894923, 1664462563260291100, 1664462563261684988, 243
1664462563273096183, 1664462563273126141, 1664462563280636782, 1664462563280106529, 1664462563283880395, 1664462563287280195, 1664462563288745021, 244
1664462563292946871, 1664462563292971787, 1664462563293743927, 1664462563293013213, 1664462563297124514, 1664462563299900935, 1664462563301095842, 245
1664462563312862289, 1664462563312875980, 1664462563313193344, 1664462563312899017, 1664462563315072679, 1664462563316938258, 1664462563317763204, 246
1664462563332933979, 1664462563332959116, 1664462563333457969, 1664462563332993281, 1664462563335591432, 1664462563337489519, 1664462563338334573, 247
1664462563352885947, 1664462563352899163, 1664462563353187809, 1664462563352921520, 1664462563354953722, 1664462563356812826, 1664462563357811219, 248
1664462563372947997, 1664462563372965592, 1664462563373304099, 1664462563372996299, 1664462563375132940, 1664462563377002786, 1664462563377839268, 249
1664462563392967763, 1664462563392987797, 1664462563393373096, 1664462563393016735, 1664462563395607797, 1664462563397909859, 1664462563398927131, 250
1664462563412962526, 1664462563412983600, 1664462563414328057, 1664462563413956937, 1664462563416651792, 1664462563419086530, 1664462563420114111, 251
1664462563432937062, 1664462563432957654, 1664462563433953408, 1664462563433485618, 1664462563436679538, 1664462563439506105, 1664462563440767145, 252
1664462563453035932, 1664462563453063784, 1664462563453570656, 1664462563453107858, 1664462563456330273, 1664462563459211469, 1664462563460469535, 253
1664462563473013311, 1664462563473042676, 1664462563473764065, 1664462563473103006, 1664462563476496604, 1664462563479322852, 1664462563480689651, 254
1664462563493002662, 1664462563493027524, 1664462563493511396, 1664462563493065811, 1664462563496190059, 1664462563499113595, 1664462563500458490, 255
1664462563513014901, 1664462563513040513, 1664462563514057054, 1664462563513581108, 1664462563516752743, 1664462563519608319, 1664462563520881755, 256
1664462563532777122, 1664462563532783009, 1664462563533053875, 1664462563532932837, 1664462563533845266, 1664462563534663073, 1664462563535135874, 257
1664462563552855079, 1664462563552861197, 1664462563552989916, 1664462563552871464, 1664462563553815127, 1664462563554683915, 1664462563555162855, 258
1664462563572857024, 1664462563572868766, 1664462563573075639, 1664462563572884125, 1664462563574122975, 1664462563575235824, 1664462563575784309, 259
1664462563592938970, 1664462563592956335, 1664462563600979354, 1664462563600628966, 1664462563603080816, 1664462563605682802, 1664462563606855144, 260
1664462563613079934, 1664462563613109231, 1664462563625186661, 1664462563624592984, 1664462563629159442, 1664462563632835735, 1664462563634499433, 261
1664462563635660084, 1664462563635684241, 1664462563636231663, 1664462563635725018, 1664462563639773770, 1664462563643386015, 1664462563644874196, 262
1664462563653007802, 1664462563653035027, 1664462563653595002, 1664462563653079480, 1664462563657195034, 1664462563661097069, 1664462563662769410, 263
1664462563672992676, 1664462563673012750, 1664462563673429718, 1664462563673048287, 1664462563675393544, 1664462563677410484, 1664462563678229508, 264
1664462563692882031, 1664462563692897972, 1664462563693193735, 1664462563692924754, 1664462563694709579, 1664462563696324950, 1664462563697062283, 265
1664462563713024450, 1664462563713040558, 1664462563713338308, 1664462563713067080, 1664462563714878350, 1664462563716525138, 1664462563717253049, 266
1664462563733076989, 1664462563733093187, 1664462563733389213, 1664462563733120989, 1664462563734999116, 1664462563736654522, 1664462563737417466, 267
1664462563752922179, 1664462563752938815, 1664462563753264390, 1664462563752963223, 1664462563755106649, 1664462563757048888, 1664462563757930703, 268
1664462563773226943, 1664462563773249319, 1664462563773803236, 1664462563773285330, 1664462563776491205, 1664462563779499967, 1664462563780921984, 269
1664462563792952537, 1664462563792974167, 1664462563793406640, 1664462563793009614, 1664462563796080955, 1664462563798890321, 1664462563800163534, 270
1664462563813087240, 1664462563813134142, 1664462563827323249, 1664462563826685423, 1664462563830733854, 1664462563834393692, 1664462563835974719, 271
1664462563837083566, 1664462563837108008, 1664462563851345054, 1664462563850715176, 1664462563854784000, 1664462563858449387, 1664462563859995871, 272
1664462563861281989, 1664462563861307743, 1664462563870061240, 1664462563869410406, 1664462563873881112, 1664462563877550575, 1664462563879319319, 273
1664462563880462930, 1664462563880488172, 1664462563881031012, 1664462563880527196, 1664462563885353230, 1664462563889009235, 1664462563890476529, 274
1664462563893008691, 1664462563893034734, 1664462563896474544, 1664462563895911089, 1664462563900403983, 1664462563903803778, 1664462563904928015, 275
1664462563912870123, 1664462563912883928, 1664462563913196789, 1664462563912907647, 1664462563915077195, 1664462563917038819, 1664462563917904777, 276
1664462563933083678, 1664462563933121314, 1664462563933933281, 1664462563933169747, 1664462563937745251, 1664462563941397226, 1664462563942898154, 277
1664462563952935360, 1664462563952955440, 1664462563954364062, 1664462563953961601, 1664462563957044249, 1664462563959676864, 1664462563960828164, 278
1664462563972952578, 1664462563972975466, 1664462563973416769, 1664462563973010026, 1664462563975924655, 1664462563978684636, 1664462563979863909, 279
1664462563992921738, 1664462563992941122, 1664462563993338936, 1664462563992973170, 1664462563995858436, 1664462563998452560, 1664462563999611725, 280
1664462564012921833, 1664462564012941019, 1664462564014897345, 1664462564014507665, 1664462564017819767, 1664462564020435070, 1664462564021570398, 281
1664462564032936262, 1664462564032955193, 1664462564038127152, 1664462564037711121, 1664462564040771624, 1664462564043398612, 1664462564044527482, 282
1664462564052939574, 1664462564052958339, 1664462564053352164, 1664462564052989214, 1664462564055815599, 1664462564058406351, 1664462564059547374, 283
1664462564073055576, 1664462564073091453, 1664462564073941582, 1664462564073290585, 1664462564076920126, 1664462564079650731, 1664462564080795172, 284
1664462564092903297, 1664462564092924592, 1664462564093373511, 1664462564092959237, 1664462564095834598, 1664462564098432471, 1664462564099633737, 285
1664462564112932764, 1664462564112952687, 1664462564114554652, 1664462564114161791, 1664462564117019572, 1664462564119624446, 1664462564120749109, 286
1664462564132938921, 1664462564132957520, 1664462564133346530, 1664462564132989288, 1664462564135824010, 1664462564138401467, 1664462564139546330, 287
1664462564152939312, 1664462564152958702, 1664462564153392834, 1664462564152991507, 1664462564155858334, 1664462564158459102, 1664462564159601311, 288
1664462564173002037, 1664462564173025905, 1664462564173485401, 1664462564173069287, 1664462564175979994, 1664462564178600598, 1664462564179740588, 289
1664462564193155990, 1664462564193180586, 1664462564193641422, 1664462564193221984, 1664462564196137291, 1664462564198757032, 1664462564199899453, 290
1664462564212976840, 1664462564213001634, 1664462564213474345, 1664462564213042745, 1664462564215965228, 1664462564218572231, 1664462564219771345, 291
1664462564233033127, 1664462564233061216, 1664462564233620934, 1664462564233105060, 1664462564237218098, 1664462564240850636, 1664462564242330093, 292
1664462564253153207, 1664462564253186150, 1664462564253823127, 1664462564253240901, 1664462564257499695, 1664462564261343345, 1664462564263457933, 293
1664462564272947641, 1664462564272973682, 1664462564273532858, 1664462564273017597, 1664462564276952093, 1664462564279786074, 1664462564280918363, 294
1664462564293045157, 1664462564293064921, 1664462564293427331, 1664462564293098118, 1664462564295343967, 1664462564297344180, 1664462564298221244, 295
1664462564312885742, 1664462564312900497, 1664462564313212893, 1664462564312925596, 1664462564315123938, 1664462564317081211, 1664462564317964498, 296
1664462564333075490, 1664462564333098312, 1664462564333550031, 1664462564333137964, 1664462564336026275, 1664462564338497928, 1664462564339596514, 297
1664462564352993356, 1664462564353016061, 1664462564353454900, 1664462564353053130, 1664462564355812450, 1664462564358232755, 1664462564359320409, 298
